"Sample_ID","Year","AEZ","State","Lat","Long","B1","B2","G1","G2","afl_max","afl_mean","afl_median","n_samples","other_coordinates_in_grid","other_aflatoxins_in_grid","Location_Type","Source"
"BA657M-2",2013,"SS","Bauchi",11.1805,9.7539,0,0,0,0,0,0,0,3,"BA658M-2: 11.181, 9.754; BA659M-2: 11.181, 9.754","BA658M-2: B1=0,B2=0,G1=0,G2=0; BA659M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"BA672M-2",2013,"SS","Bauchi",11.314,10.4652,9.28,1.09,0,0,10.37,5.86,3.66,3,"BA673M-2: 11.314, 10.465; BA674M-2: 11.314, 10.465","BA673M-2: B1=3.66,B2=0,G1=0,G2=0; BA674M-2: B1=3.55,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"KD397M-2",2013,"NGS","Kaduna",11.2802,7.4179,3.18,0,0,0,3.18,2.585,2.585,2,"KD398M-2: 11.28, 7.418","KD398M-2: B1=1.99,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"KD413M-2",2013,"NGS","Kaduna",11.2643,7.7634,2.07,0,0,0,4.9,2.78,2.07,3,"KD414M-2: 11.264, 7.763; KD415M-2: 11.264, 7.763","KD414M-2: B1=1.37,B2=0,G1=0,G2=0; KD415M-2: B1=4.9,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"BA666M-2",2013,"SS","Bauchi",11.3882,10.1973,0,0,0,0,5.14,2.61666666666667,2.71,3,"BA667M-2: 11.388, 10.197; BA668M-2: 11.388, 10.197","BA667M-2: B1=2.71,B2=0,G1=0,G2=0; BA668M-2: B1=5.14,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"KB760M-2",2013,"NGS","Kebbi",11.4008,4.2256,0.97,0,0,0,2.69,1.22,0.97,3,"KB766M-2: 11.401, 4.226; KB780M-2: 11.401, 4.226","KB766M-2: B1=2.69,B2=0,G1=0,G2=0; KB780M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"BA669M-2",2013,"SS","Bauchi",11.4615,10.0457,25.89,0,0,0,25.89,13.0933333333333,10.81,3,"BA670M-2: 11.461, 10.046; BA671M-2: 11.461, 10.046","BA670M-2: B1=2.58,B2=0,G1=0,G2=0; BA671M-2: B1=10.81,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"KB763M-2",2013,"NGS","Kebbi",11.4384,5.2319,0,0,0,0,0,0,0,3,"KB777M-2: 11.438, 5.232; KB788M-2: 11.438, 5.232","KB777M-2: B1=0,B2=0,G1=0,G2=0; KB788M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"BR1098M-2",2013,"SS","Borno",11.5218,13.6884,3.81,0,0,0,3.81,3.81,3.81,1,NA,NA,"","NAFDAC Market Survey Sample 2013"
"KB756M-2",2013,"NGS","Kebbi",11.5108,5.1035,0,0,0,0,0,0,0,3,"KB764M-2: 11.511, 5.104; KB767M-2: 11.511, 5.104","KB764M-2: B1=0,B2=0,G1=0,G2=0; KB767M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"BR1095M-2",2013,"SS","Borno",11.6549,13.4197,2.62,0,0,0,79.17,40.895,40.895,2,"BR1123M-2: 11.655, 13.42","BR1123M-2: B1=74.64,B2=4.53,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"BA636M-2",2013,"SS","Bauchi",11.6795,10.707,152.57,6.21,0,0,158.78,52.9266666666667,0,3,"BA637M-2: 11.68, 10.707; BA638M-2: 11.68, 10.707","BA637M-2: B1=0,B2=0,G1=0,G2=0; BA638M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"BA645M-2",2013,"SS","Bauchi",11.6697,9.9283,0,0,0,0,136.61,45.5366666666667,0,3,"BA646M-2: 11.67, 9.928; BA647M-2: 11.67, 9.928","BA646M-2: B1=0,B2=0,G1=0,G2=0; BA647M-2: B1=132.05,B2=4.57,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"BR1099M-2",2013,"SS","Borno",11.8372,13.1542,7.73,0,0,0,63.04,6.888,3.08,25,"BR1100M-2: 11.837, 13.154; BR1101M-2: 11.837, 13.154; BR1102M-2: 11.837, 13.154; BR1103M-2: 11.837, 13.154; BR1104M-2: 11.837, 13.154; BR1105M-2: 11.837, 13.154; BR1106M-2: 11.837, 13.154; BR1107M-2: 11.837, 13.154; BR1108M-2: 11.837, 13.154; BR1109M-2: 11.837, 13.154; BR1110M-2: 11.837, 13.154; BR1111M-2: 11.837, 13.154; BR1112M-2: 11.837, 13.154; BR1113M-2: 11.837, 13.154; BR1114M-2: 11.837, 13.154; BR1115M-2: 11.837, 13.154; BR1116M-2: 11.837, 13.154; BR1117M-2: 11.837, 13.154; BR1118M-2: 11.837, 13.154; BR1119M-2: 11.837, 13.154; BR1120M-2: 11.837, 13.154; BR1121M-2: 11.837, 13.154; BR1135M-2: 11.885, 13.152; BR1136M-2: 11.885, 13.152","BR1100M-2: B1=27.46,B2=1.11,G1=0,G2=0; BR1101M-2: B1=2.79,B2=0,G1=0,G2=0; BR1102M-2: B1=0,B2=0,G1=0,G2=0; BR1103M-2: B1=13.13,B2=0.68,G1=0,G2=0; BR1104M-2: B1=3.08,B2=0,G1=0,G2=0; BR1105M-2: B1=1.09,B2=0,G1=0,G2=0; BR1106M-2: B1=0,B2=0,G1=0,G2=0; BR1107M-2: B1=1.63,B2=0,G1=0,G2=0; BR1108M-2: B1=3.66,B2=0,G1=0,G2=0; BR1109M-2: B1=1.41,B2=0,G1=0,G2=0; BR1110M-2: B1=4.94,B2=0,G1=0,G2=0; BR1111M-2: B1=10.19,B2=0,G1=0,G2=0; BR1112M-2: B1=5.41,B2=0,G1=0,G2=0; BR1113M-2: B1=1.56,B2=0,G1=0,G2=0; BR1114M-2: B1=3.28,B2=0,G1=0,G2=0; BR1115M-2: B1=1.85,B2=0,G1=0,G2=0; BR1116M-2: B1=4.04,B2=0,G1=0,G2=0; BR1117M-2: B1=3.16,B2=0,G1=0,G2=0; BR1118M-2: B1=2.71,B2=0,G1=0,G2=0; BR1119M-2: B1=2.22,B2=0,G1=0,G2=0; BR1120M-2: B1=59,B2=4.04,G1=0,G2=0; BR1121M-2: B1=1.26,B2=0,G1=0,G2=0; BR1135M-2: B1=1.16,B2=0,G1=0,G2=0; BR1136M-2: B1=3.62,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"KB759M-2",2013,"SS","Kebbi",11.8514,3.6547,3.31,0,0,0,34.14,13.9966666666667,4.54,3,"KB769M-2: 11.851, 3.655; KB795M-2: 11.851, 3.655","KB769M-2: B1=22.03,B2=8.81,G1=3.3,G2=0; KB795M-2: B1=4.54,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"BA675M-2",2013,"SS","Bauchi",11.9343,10.1255,2.87,0,0,0,24.05,11.0366666666667,6.19,3,"BA676M-2: 11.934, 10.126; BA677M-2: 11.934, 10.126","BA676M-2: B1=22.4,B2=1.65,G1=0,G2=0; BA677M-2: B1=6.19,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"BR1129M-2",2013,"SS","Borno",11.924,13.5987,2.69,0,0,0,2.69,2.69,2.69,1,NA,NA,"","NAFDAC Market Survey Sample 2013"
"KB773M-2",2013,"SS","Kebbi",11.9253,4.1834,0,0,0,0,1.97,0.656666666666667,0,3,"KB792M-2: 11.925, 4.183; KB793M-2: 11.925, 4.183","KB792M-2: B1=1.97,B2=0,G1=0,G2=0; KB793M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"BR1127M-2",2013,"SS","Borno",12.042,13.9173,11.66,0,0,0,11.66,6.695,6.695,2,"BR1131M-2: 12.042, 13.917","BR1131M-2: B1=1.73,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"KN1003M-2",2013,"SS","Kano",12.0022,8.592,0,0,0,0,22.31,1.76622222222222,0,45,"KN1004M-2: 12.002, 8.592; KN1005M-2: 12.002, 8.592; KN1006M-2: 12.002, 8.592; KN1007M-2: 12.002, 8.592; KN1008M-2: 12.002, 8.592; KN1009M-2: 12.002, 8.592; KN1010M-2: 12.002, 8.592; KN1011M-2: 12.002, 8.592; KN1012M-2: 12.002, 8.592; KN1013M-2: 12.002, 8.592; KN1014M-2: 12.002, 8.592; KN1015M-2: 12.002, 8.592; KN1016M-2: 12.002, 8.592; KN1017M-2: 12.002, 8.592; KN1018M-2: 12.002, 8.592; KN1019M-2: 12.002, 8.592; KN1020M-2: 12.002, 8.592; KN1021M-2: 12.002, 8.592; KN1022M-2: 12.002, 8.592; KN1023M-2: 12.002, 8.592; KN1024M-2: 12.002, 8.592; KN1025M-2: 12.002, 8.592; KN1026M-2: 12.002, 8.592; KN1027M-2: 12.002, 8.592; KN1028M-2: 12.002, 8.592; KN1029M-2: 12.002, 8.592; KN1030M-2: 12.002, 8.592; KN1031M-2: 12.002, 8.592; KN1032M-2: 12.002, 8.592; KN1033M-2: 12.002, 8.592; KN1034M-2: 12.002, 8.592; KN1035M-2: 12.002, 8.592; KN1036M-2: 12.002, 8.592; KN1037M-2: 12.002, 8.592; KN1038M-2: 12.002, 8.592; KN1039M-2: 12.002, 8.592; KN1040M-2: 12.002, 8.592; KN1041M-2: 12.002, 8.592; KN1042M-2: 12.002, 8.592; KN1043M-2: 12.002, 8.592; KN1044M-2: 12.002, 8.592; KN1045M-2: 12.002, 8.592; KN1046M-2: 12.002, 8.592; KN1047M-2: 12.002, 8.592","KN1004M-2: B1=15.9,B2=6.41,G1=0,G2=0; KN1005M-2: B1=0.4,B2=0,G1=0,G2=0; KN1006M-2: B1=0.54,B2=0,G1=0,G2=0; KN1007M-2: B1=0,B2=0,G1=0,G2=0; KN1008M-2: B1=4.62,B2=1.8,G1=0,G2=0; KN1009M-2: B1=0,B2=0,G1=0,G2=0; KN1010M-2: B1=0,B2=0,G1=0,G2=0; KN1011M-2: B1=0,B2=0,G1=0,G2=0; KN1012M-2: B1=0.47,B2=0,G1=0,G2=0; KN1013M-2: B1=0,B2=0,G1=0,G2=0; KN1014M-2: B1=0,B2=0,G1=0,G2=0; KN1015M-2: B1=0,B2=0,G1=0,G2=0; KN1016M-2: B1=0,B2=0,G1=0,G2=0; KN1017M-2: B1=0,B2=0,G1=0,G2=0; KN1018M-2: B1=0,B2=0,G1=0,G2=0; KN1019M-2: B1=4.47,B2=1.52,G1=0,G2=0; KN1020M-2: B1=0,B2=0,G1=0,G2=0; KN1021M-2: B1=0,B2=0,G1=0,G2=0; KN1022M-2: B1=0,B2=0,G1=0,G2=0; KN1023M-2: B1=3.55,B2=1,G1=0,G2=0; KN1024M-2: B1=0,B2=0,G1=0,G2=0; KN1025M-2: B1=0.4,B2=0,G1=0,G2=0; KN1026M-2: B1=0,B2=0,G1=0,G2=0; KN1027M-2: B1=0,B2=0,G1=0,G2=0; KN1028M-2: B1=0.62,B2=0,G1=0,G2=0; KN1029M-2: B1=0,B2=0,G1=0,G2=0; KN1030M-2: B1=0.77,B2=0,G1=0,G2=0; KN1031M-2: B1=0,B2=0,G1=0,G2=0; KN1032M-2: B1=0,B2=0,G1=0,G2=0; KN1033M-2: B1=0,B2=0,G1=0,G2=0; KN1034M-2: B1=5.71,B2=2.05,G1=0,G2=0; KN1035M-2: B1=0,B2=0,G1=0,G2=0; KN1036M-2: B1=0,B2=0,G1=0,G2=0; KN1037M-2: B1=0.38,B2=0,G1=0,G2=0; KN1038M-2: B1=0.95,B2=0,G1=0,G2=0; KN1039M-2: B1=0,B2=0,G1=0,G2=0; KN1040M-2: B1=0.57,B2=0,G1=0,G2=0; KN1041M-2: B1=3.77,B2=1.6,G1=0,G2=0; KN1042M-2: B1=3.21,B2=0,G1=0,G2=0; KN1043M-2: B1=5.56,B2=1.72,G1=0,G2=0; KN1044M-2: B1=7.9,B2=2.46,G1=0,G2=0; KN1045M-2: B1=0,B2=0,G1=0,G2=0; KN1046M-2: B1=0.61,B2=0,G1=0,G2=0; KN1047M-2: B1=0.54,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"BR1097M-2",2013,"SS","Borno",12.0825,14.4672,2.18,0,0,0,4.06,3.12,3.12,2,"BR1126M-2: 12.082, 14.467","BR1126M-2: B1=4.06,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"KB758M-2",2013,"SS","Kebbi",12.0916,4.0108,2.56,0,0,0,2.56,1.28,1.28,2,"KB768M-2: 12.092, 4.011","KB768M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"KB753M-2",2013,"SS","Kebbi",12.2258,4.3822,3.56,0,0,0,3.56,1.18666666666667,0,3,"KB757M-2: 12.226, 4.382; KB771M-2: 12.226, 4.382","KB757M-2: B1=0,B2=0,G1=0,G2=0; KB771M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"BA654M-2",2013,"SS","Bauchi",12.2857,10.3484,0,0,0,0,0,0,0,3,"BA655M-2: 12.286, 10.348; BA656M-2: 12.286, 10.348","BA655M-2: B1=0,B2=0,G1=0,G2=0; BA656M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"KB761M-2",2013,"SS","Kebbi",12.2885,4.4735,0,0,0,0,10.61,3.53666666666667,0,3,"KB765M-2: 12.289, 4.473; KB789M-2: 12.289, 4.473","KB765M-2: B1=10.61,B2=0,G1=0,G2=0; KB789M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"KB779M-2",2013,"SS","Kebbi",12.3342,4.2,2.54,0,0,0,2.54,1.27,1.27,2,"KB781M-2: 12.334, 4.2","KB781M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"KB762M-2",2013,"SS","Kebbi",12.4376,4.2078,0,0,0,0,3.61,1.99666666666667,2.38,3,"KB778M-2: 12.438, 4.208; KB794M-2: 12.438, 4.208","KB778M-2: B1=2.38,B2=0,G1=0,G2=0; KB794M-2: B1=3.61,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"KB774M-2",2013,"SS","Kebbi",12.5378,3.774,2.86,2.79,0,0,5.65,1.88333333333333,0,3,"KB785M-2: 12.538, 3.774; KB787M-2: 12.538, 3.774","KB785M-2: B1=0,B2=0,G1=0,G2=0; KB787M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"BR1093M-2",2013,"SH","Borno",12.5736,13.0818,0,0,0,0,0,0,0,1,NA,NA,"","NAFDAC Market Survey Sample 2013"
"BR1132M-2",2013,"SH","Borno",12.6729,13.616,1.25,0,0,0,2.15,1.7,1.7,2,"BR1133M-2: 12.673, 13.616","BR1133M-2: B1=2.15,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"KB754M-2",2013,"SS","Kebbi",12.7495,4.5367,0,0,0,0,0,0,0,3,"KB776M-2: 12.749, 4.537; KB790M-2: 12.749, 4.537","KB776M-2: B1=0,B2=0,G1=0,G2=0; KB790M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"KT1182M-2",2013,"SS","Katsina",12.9816,7.6223,0,0,0,0,76.64,6.61333333333333,4.66,45,"KT1183M-2: 12.982, 7.622; KT1184M-2: 12.982, 7.622; KT1185M-2: 12.982, 7.622; KT1186M-2: 12.982, 7.622; KT1187M-2: 12.982, 7.622; KT1188M-2: 12.982, 7.622; KT1189M-2: 12.982, 7.622; KT1190M-2: 12.982, 7.622; KT1191M-2: 12.982, 7.622; KT1192M-2: 12.982, 7.622; KT1193M-2: 12.982, 7.622; KT1194M-2: 12.982, 7.622; KT1195M-2: 12.982, 7.622; KT1196M-2: 12.982, 7.622; KT1197M-2: 12.982, 7.622; KT1198M-2: 12.982, 7.622; KT1199M-2: 12.982, 7.622; KT1200M-2: 12.982, 7.622; KT1201M-2: 12.982, 7.622; KT1202M-2: 12.982, 7.622; KT1203M-2: 12.982, 7.622; KT1204M-2: 12.982, 7.622; KT1205M-2: 12.982, 7.622; KT1206M-2: 12.982, 7.622; KT1207M-2: 12.982, 7.622; KT1208M-2: 12.982, 7.622; KT1209M-2: 12.982, 7.622; KT1210M-2: 12.982, 7.622; KT1211M-2: 12.982, 7.622; KT1212M-2: 12.982, 7.622; KT1213M-2: 12.982, 7.622; KT1214M-2: 12.982, 7.622; KT1215M-2: 12.982, 7.622; KT1216M-2: 12.982, 7.622; KT1217M-2: 12.982, 7.622; KT1218M-2: 12.982, 7.622; KT1219M-2: 12.982, 7.622; KT1220M-2: 12.982, 7.622; KT1221M-2: 12.982, 7.622; KT1222M-2: 12.982, 7.622; KT1223M-2: 12.982, 7.622; KT1224M-2: 12.982, 7.622; KT1225M-2: 12.982, 7.622; KT1226M-2: 12.982, 7.622","KT1183M-2: B1=0,B2=0,G1=0,G2=0; KT1184M-2: B1=13.83,B2=0.76,G1=0,G2=0; KT1185M-2: B1=0,B2=0,G1=0,G2=0; KT1186M-2: B1=0,B2=0,G1=0,G2=0; KT1187M-2: B1=9.39,B2=0.87,G1=0,G2=0; KT1188M-2: B1=0,B2=0,G1=0,G2=0; KT1189M-2: B1=7.46,B2=0,G1=0,G2=0; KT1190M-2: B1=0,B2=0,G1=0,G2=0; KT1191M-2: B1=0,B2=0,G1=0,G2=0; KT1192M-2: B1=0,B2=0,G1=0,G2=0; KT1193M-2: B1=0,B2=0,G1=0,G2=0; KT1194M-2: B1=0,B2=0,G1=0,G2=0; KT1195M-2: B1=8.9,B2=0,G1=0,G2=0; KT1196M-2: B1=0,B2=0,G1=0,G2=0; KT1197M-2: B1=13.98,B2=0,G1=0,G2=0; KT1198M-2: B1=12.02,B2=0,G1=0,G2=0; KT1199M-2: B1=5.46,B2=0,G1=0,G2=0; KT1200M-2: B1=4.6,B2=0,G1=0,G2=0; KT1201M-2: B1=4.54,B2=0,G1=0,G2=0; KT1202M-2: B1=13.36,B2=0,G1=0,G2=0; KT1203M-2: B1=4.08,B2=0,G1=0,G2=0; KT1204M-2: B1=6.19,B2=0,G1=0,G2=0; KT1205M-2: B1=5.64,B2=0,G1=0,G2=0; KT1206M-2: B1=9.45,B2=0,G1=0,G2=0; KT1207M-2: B1=6.72,B2=0,G1=0,G2=0; KT1208M-2: B1=7.31,B2=0,G1=0,G2=0; KT1209M-2: B1=6.02,B2=0,G1=0,G2=0; KT1210M-2: B1=6.25,B2=0,G1=0,G2=0; KT1211M-2: B1=6.61,B2=0,G1=0,G2=0; KT1212M-2: B1=8.62,B2=0,G1=0,G2=0; KT1213M-2: B1=7.55,B2=0,G1=0,G2=0; KT1214M-2: B1=4.66,B2=0,G1=0,G2=0; KT1215M-2: B1=0,B2=0,G1=0,G2=0; KT1216M-2: B1=0,B2=0,G1=0,G2=0; KT1217M-2: B1=0,B2=0,G1=0,G2=0; KT1218M-2: B1=0,B2=0,G1=0,G2=0; KT1219M-2: B1=28.23,B2=0,G1=0,G2=0; KT1220M-2: B1=0,B2=0,G1=0,G2=0; KT1221M-2: B1=0,B2=0,G1=0,G2=0; KT1222M-2: B1=7.61,B2=0,G1=0,G2=0; KT1223M-2: B1=0,B2=0,G1=0,G2=0; KT1224M-2: B1=0,B2=0,G1=0,G2=0; KT1225M-2: B1=65.68,B2=10.96,G1=0,G2=0; KT1226M-2: B1=10.85,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"BR1092M-2",2013,"SH","Borno",13.6182,13.2649,7.8,0,0,0,7.8,7.8,7.8,1,NA,NA,"","NAFDAC Market Survey Sample 2013"
"RV1306M-2",2013,"HF","Rivers",4.4295,7.1952,16.38,0,0,0,28.29,15.0633333333333,16.38,3,"RV1307M-2: 4.43, 7.195; RV1308M-2: 4.43, 7.195","RV1307M-2: B1=8.36,B2=2.5,G1=13.97,G2=3.46; RV1308M-2: B1=0.52,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"RV1316M-2",2013,"HF","Bayelsa",4.6138,6.6638,0,0,0,0,0,0,0,2,"RV1317M-2: 4.614, 6.664","RV1317M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"RV1294M-2",2013,"HF","Rivers",4.6692,7.2869,0,0,0,0,0,0,0,3,"RV1295M-2: 4.669, 7.287; RV1296M-2: 4.669, 7.287","RV1295M-2: B1=0,B2=0,G1=0,G2=0; RV1296M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"RV1297M-2",2013,"HF","Rivers",4.6476,7.3949,0.53,0,0,0,0.53,0.176666666666667,0,3,"RV1298M-2: 4.648, 7.395; RV1299M-2: 4.648, 7.395","RV1298M-2: B1=0,B2=0,G1=0,G2=0; RV1299M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"RV1303M-2",2013,"HF","Rivers",4.7456,6.8458,2.47,0,0,0,2.47,1.15666666666667,1,3,"RV1304M-2: 4.746, 6.846; RV1305M-2: 4.746, 6.846","RV1304M-2: B1=0,B2=0,G1=0,G2=0; RV1305M-2: B1=1,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"RV1279M-2",2013,"HF","Rivers",4.7694,7.0174,0,0,0,0,0,0,0,3,"RV1280M-2: 4.769, 7.017; RV1281M-2: 4.769, 7.017","RV1280M-2: B1=0,B2=0,G1=0,G2=0; RV1281M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"RV1288M-2",2013,"HF","Rivers",4.7518,7.2437,1.64,0,0,0,1.64,0.546666666666667,0,3,"RV1289M-2: 4.752, 7.244; RV1290M-2: 4.752, 7.244","RV1289M-2: B1=0,B2=0,G1=0,G2=0; RV1290M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"RV1300M-2",2013,"HF","Rivers",4.7994,7.1198,0,0,0,0,0,0,0,1,NA,NA,"","NAFDAC Market Survey Sample 2013"
"RV1282M-2",2013,"HF","Rivers",4.8851,6.8612,0,0,0,0,0,0,0,3,"RV1283M-2: 4.885, 6.861; RV1284M-2: 4.885, 6.861","RV1283M-2: B1=0,B2=0,G1=0,G2=0; RV1284M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"RV1276M-2",2013,"HF","Rivers",4.8776,7.0283,0,0,0,0,0,0,0,3,"RV1277M-2: 4.878, 7.028; RV1278M-2: 4.878, 7.028","RV1277M-2: B1=0,B2=0,G1=0,G2=0; RV1278M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"RV1291M-2",2013,"HF","Rivers",4.8812,7.1326,0,0,0,0,0,0,0,3,"RV1292M-2: 4.881, 7.133; RV1293M-2: 4.881, 7.133","RV1292M-2: B1=0,B2=0,G1=0,G2=0; RV1293M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"RV1309M-2",2013,"HF","Rivers",5.0468,6.6424,0,0,0,0,0.96,0.32,0,3,"RV1310M-2: 5.047, 6.642; RV1311M-2: 5.047, 6.642","RV1310M-2: B1=0.96,B2=0,G1=0,G2=0; RV1311M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"RV1273M-2",2013,"HF","Rivers",5.1478,6.878,0,0,0,0,0,0,0,3,"RV1274M-2: 5.148, 6.878; RV1275M-2: 5.148, 6.878","RV1274M-2: B1=0,B2=0,G1=0,G2=0; RV1275M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"RV1285M-2",2013,"HF","Rivers",5.1231,7.2437,1.97,0,0,0,1.97,1.00333333333333,1.04,3,"RV1286M-2: 5.123, 7.244; RV1287M-2: 5.123, 7.244","RV1286M-2: B1=1.04,B2=0,G1=0,G2=0; RV1287M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"RV1312M-2",2013,"HF","Rivers",5.3417,6.6556,0,0,0,0,5.34,1.885,1.1,4,"RV1313M-2: 5.342, 6.656; RV1314M-2: 5.342, 6.656; RV1315M-2: 5.342, 6.656","RV1313M-2: B1=0,B2=0,G1=0,G2=0; RV1314M-2: B1=2.2,B2=0,G1=0,G2=0; RV1315M-2: B1=2.8,B2=0,G1=2.54,G2=0","","NAFDAC Market Survey Sample 2013"
"DT1402M-2",2013,"HF","Delta",5.4043,6.1951,0,0,0,0,50.13,31.49,44.34,3,"DT1403M-2: 5.404, 6.195; DT1404M-2: 5.404, 6.195","DT1403M-2: B1=33.82,B2=16.31,G1=0,G2=0; DT1404M-2: B1=28.94,B2=15.4,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"IM278M-2",2013,"HF","Imo",5.4166,6.9853,0,0,0,0,0,0,0,2,"IM279M-2: 5.417, 6.985","IM279M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"DT1388M-2",2013,"HF","Delta",5.4704,5.8354,0,0,0,0,0,0,0,2,"DT1389M-2: 5.47, 5.835","DT1389M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"IM283M-2",2013,"HF","Imo",5.4682,7.0176,0,0,0,0,0,0,0,3,"IM284M-2: 5.468, 7.018; IM285M-2: 5.468, 7.018","IM284M-2: B1=0,B2=0,G1=0,G2=0; IM285M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"IM271M-2",2013,"HF","Imo",5.4567,7.1144,0,0,0,0,0,0,0,3,"IM272M-2: 5.457, 7.114; IM273M-2: 5.457, 7.114","IM272M-2: B1=0,B2=0,G1=0,G2=0; IM273M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"IM280M-2",2013,"HF","Imo",5.4501,7.2334,0,0,0,0,0,0,0,2,"IM281M-2: 5.45, 7.233","IM281M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"DT1399M-2",2013,"HF","Delta",5.5787,5.4359,0,0,0,0,2.31,0.77,0,3,"DT1400M-2: 5.579, 5.436; DT1401M-2: 5.579, 5.436","DT1400M-2: B1=0,B2=0,G1=0,G2=0; DT1401M-2: B1=2.31,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"DT1384M-2",2013,"HF","Delta",5.565,5.7827,1.14,0,0,0,1.14,0.38,0,3,"DT1385M-2: 5.565, 5.783; DT1386M-2: 5.565, 5.783","DT1385M-2: B1=0,B2=0,G1=0,G2=0; DT1386M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"IM274M-2",2013,"HF","Imo",5.5812,7.1575,0,0,0,0,0,0,0,3,"IM275M-2: 5.581, 7.157; IM276M-2: 5.581, 7.157","IM275M-2: B1=0,B2=0,G1=0,G2=0; IM276M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"DT1396M-2",2013,"HF","Delta",5.6609,5.6037,2.16,0,0,0,2.16,0.72,0,3,"DT1397M-2: 5.661, 5.604; DT1398M-2: 5.661, 5.604","DT1397M-2: B1=0,B2=0,G1=0,G2=0; DT1398M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"DT1405M-2",2013,"HF","Delta",5.5919,6.2164,0,0,0,0,0,0,0,3,"DT1406M-2: 5.592, 6.216; DT1407M-2: 5.592, 6.216","DT1406M-2: B1=0,B2=0,G1=0,G2=0; DT1407M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
